set,path,label,x1,y1,empty5,empty6,x2,y2,empty9,empty10
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,male,0.03627062706270627,0.021561679790026246,,,0.2854455445544554,0.2564698162729659,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.4719471947194721,0.5393700787401575,,,0.6666666666666666,0.7716535433070866,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.6695379537953795,0.6084383202099738,,,0.8033003300330033,0.8157874015748031,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.0462046204620462,0.7086614173228346,,,0.2425742574257425,1.0,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,male,0.8096039603960397,0.6161154855643045,,,0.9433663366336634,0.8234645669291338,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.3775577557755776,0.6456167979002625,,,0.7023102310231023,0.937007874015748,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.3395874587458746,0.6110236220472441,,,0.5343069306930692,0.8433070866141733,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.6354290429042904,0.07769028871391076,,,0.9425082508250824,0.4267716535433071,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,male,0.3401815181518152,0.08905511811023623,,,0.6227722772277228,0.4228346456692913,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019784:00004:Picture_1.jpg,female,0.037904290429042906,0.2971916010498688,,,0.36793729372937295,0.6462729658792652,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019783:00004:Picture_2.jpg,male,0.7728693181818183,0.1942919868276619,,,0.9474431818181818,0.4353457738748629,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019783:00004:Picture_2.jpg,carriage,0.7475142045454546,0.5834028540065862,,,0.9509659090909092,0.7524698133918771,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019783:00004:Picture_2.jpg,male,0.58703125,0.5638419319429199,,,0.8330965909090909,0.8229418221734357,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019783:00004:Picture_2.jpg,male,0.3133380681818182,0.7627881448957191,,,0.4645596590909091,0.9448518111964872,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019783:00004:Picture_2.jpg,cat,0.19311079545454546,0.6213282107574094,,,0.35991477272727274,0.8412074643249176,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019779:00005:Picture_2.jpg,male,0.6678741258741259,0.7166058394160584,,,0.7811188811188812,0.7522718978102191,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019779:00005:Picture_2.jpg,male,0.2598601398601399,0.7104927007299271,,,0.34839160839160843,0.7944343065693431,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019779:00005:Picture_2.jpg,male,0.4668531468531469,0.7133211678832116,,,0.5718881118881118,0.8240875912408758,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019779:00005:Picture_2.jpg,male,0.5907692307692307,0.7686131386861313,,,0.7599160839160838,0.824625912408759,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019779:00005:Picture_2.jpg,male,0.802895104895105,0.2906021897810219,,,0.9408111888111887,0.429242700729927,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00018:Picture_5.jpg,male,0.026843971631205683,0.011385542168674698,,,0.9701063829787234,0.915,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00018:Picture_4.jpg,male,0.04861111111111111,0.03058103975535168,,,0.9479166666666666,0.9724770642201837,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00017:Picture_5.jpg,sword,0.2494166666666667,0.07227106227106228,,,0.9026111111111113,0.9291941391941392,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_5.jpg,male,0.0494679186228482,0.008341708542713568,,,1.0,0.9271356783919598,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_4.jpg,drum,0.07438202247191011,0.3968106312292359,,,0.4185767790262173,0.6859136212624584,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_4.jpg,donkey,0.6454681647940075,0.2374086378737541,,,0.9816479400749064,0.9890365448504984,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_4.jpg,male,0.2639325842696629,0.0015282392026578074,,,0.7710861423220974,0.9646511627906976,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_4.jpg,hat,0.3902996254681648,0.004485049833887043,,,0.6231086142322098,0.17116279069767446,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_1.jpg,male,0.0950413223140496,0.15718157181571815,,,0.5640495867768595,0.924119241192412,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_1.jpg,hat,0.2864462809917355,0.15777777777777774,,,0.5428099173553719,0.29642276422764224,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00014:Picture_1.jpg,female,0.5293388429752066,0.24330623306233065,,,0.9409090909090908,0.9453658536585366,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00012:Picture_3.jpg,male,0.005,0.015079365079365078,,,0.995,0.9642857142857144,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00012:Picture_3.jpg,hat,0.22315,0.00734126984126984,,,0.8996,0.3607142857142857,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00012:Picture_2.jpg,male,0.002967359050445104,0.012295081967213116,,,0.9643916913946587,0.9877049180327868,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00011:Picture_7.jpg,female,0.4851141552511416,0.014728260869565215,,,0.8891324200913242,0.9572282608695653,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00011:Picture_7.jpg,neutral,0.5409132420091324,0.19021739130434784,,,0.8420091324200912,0.4970108695652174,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00011:Picture_7.jpg,male,0.08237442922374429,0.005869565217391305,,,0.5247945205479453,0.9586956521739132,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00011:Picture_3.jpg,bridge,0.5801687763713079,0.5206603773584906,,,0.8839451476793249,0.6947169811320755,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00011:Picture_3.jpg,building,0.3073839662447257,0.0014779874213836474,,,0.7759493670886075,0.5622641509433962,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00009:Picture_5.jpg,tombstone,0.5226415094339623,0.00887005649717514,,,0.8660377358490566,0.5841807909604521,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00009:Picture_5.jpg,flowers,0.3354716981132076,0.3864406779661017,,,0.7413207547169811,0.7254237288135593,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00009:Picture_3.jpg,chair,0.5535,0.08263157894736843,,,0.8277142857142857,0.7339097744360902,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00009:Picture_3.jpg,male,0.23214285714285715,0.17725563909774436,,,0.5639285714285714,0.912406015037594,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00009:Picture_3.jpg,male,0.5224285714285715,0.1926691729323308,,,0.8264285714285714,0.8199248120300752,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00008:Picture_5.jpg,fairy,0.7040909090909091,0.07726153846153846,,,1.0,0.6244615384615384,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00008:Picture_5.jpg,star,0.10095693779904306,0.07821538461538463,,,0.3681578947368421,0.4380923076923077,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00008:Picture_5.jpg,fairy,0.3945215311004784,0.05018461538461538,,,0.9782296650717702,0.5973846153846154,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00008:Picture_5.jpg,female,0.042464114832535885,0.562,,,0.8991148325358851,0.9867692307692312,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00008:Picture_5.jpg,fairy,0.0,0.4132307692307693,,,0.4151913875598087,0.7854153846153846,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00007:Picture_3.jpg,male,0.17353200883002207,0.1239946380697051,,,0.8843487858719647,0.9443699731903484,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00007:Picture_3.jpg,shield,0.5752980132450332,0.3850402144772118,,,0.9299337748344372,0.9160187667560322,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00007:Picture_3.jpg,lance,0.1113907284768212,0.0015549597855227884,,,0.3858498896247241,0.973538873994638,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00007:Picture_2.jpg,jug,0.018821138211382114,0.0,,,1.0,1.0,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00005:Picture_4.jpg,bridge,0.1329287598944591,0.3805454545454546,,,0.8681530343007915,0.9026545454545456,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019778:00005:Picture_4.jpg,building,0.1662269129287599,0.196,,,0.3327176781002638,0.3076363636363636,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00043:Picture_1.jpg,bird,0.5506309751434034,0.017220299884659746,,,0.9063097514340344,0.3019607843137255,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00043:Picture_1.jpg,female,0.09160611854684513,0.033875432525951564,,,0.4070172084130019,0.4866666666666666,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00043:Picture_1.jpg,bird,0.21414913957934992,0.6805074971164936,,,0.3326959847036329,0.7220299884659747,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00043:Picture_1.jpg,bell,0.41543021032504784,0.5558592848904268,,,0.5879732313575525,0.700715109573241,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00043:Picture_1.jpg,mouse,0.4261185468451243,0.4442791234140715,,,0.5701912045889101,0.4989965397923876,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00043:Picture_1.jpg,bird,0.1783747609942639,0.639123414071511,,,0.2969216061185469,0.6806459054209919,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00039:Picture_1.jpg,female,0.6972394881170018,0.6681881533101045,,,0.9061791590493602,0.988246225319396,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00039:Picture_1.jpg,female,0.3327422303473492,0.0015214866434378634,,,0.7808226691042047,0.5044715447154472,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00039:Picture_1.jpg,female,0.10515539305301648,0.753321718931475,,,0.4543327239488118,0.9705110336817654,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00039:Picture_1.jpg,female,0.5484460694698354,0.6306620209059234,,,0.7824497257769653,0.851335656213705,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00039:Picture_1.jpg,male,0.3528336380255941,0.5865272938443671,,,0.546617915904936,0.9128919860627178,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00036:Picture_1.jpg,female,0.31282894736842104,0.5971395348837208,,,0.5513157894736842,0.9215581395348836,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00036:Picture_1.jpg,chair,0.7359210526315789,0.15558139534883722,,,0.8984703947368421,0.41095348837209306,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00036:Picture_1.jpg,bird,0.4833223684210526,0.8377209302325582,,,0.9297861842105264,0.9896395348837208,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00036:Picture_1.jpg,jug,0.2942927631578948,0.06438372093023255,,,0.3959703947368421,0.13734883720930233,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00036:Picture_1.jpg,male,0.4082236842105263,0.15777906976744185,,,0.6022368421052631,0.4394883720930233,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00036:Picture_1.jpg,female,0.5083881578947369,0.010290697674418604,,,0.8379934210526315,0.4955348837209302,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,cat,0.6575334608030593,0.3985365853658537,,,0.9252198852772466,0.5851219512195122,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,sheep,0.6759464627151052,0.0068292682926829286,,,0.96848948374761,0.18609756097560973,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,female,0.6921797323135755,0.6070975609756097,,,0.9040152963671128,1.0,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,neutral,0.5883365200764819,0.5857439024390244,,,0.798546845124283,0.7425609756097561,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,goat,0.4639196940726578,0.009085365853658536,,,0.7564627151051625,0.18835365853658534,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,horse,0.5315487571701721,0.1960853658536585,,,0.9674952198852772,0.3729146341463414,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,cow,0.030057361376673038,0.0,,,0.42965583173996175,0.3604878048780488,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,bird,0.0367112810707457,0.36685365853658536,,,0.4030210325047801,0.6195975609756097,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00032:Picture_1.jpg,bird,0.023403441682600383,0.7449024390243904,,,0.3264244741873805,0.9318048780487804,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,frog,0.4909235668789809,0.4704046242774566,,,0.6569108280254777,0.5811676300578035,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,frog,0.6844904458598726,0.4501965317919076,,,0.8313057324840766,0.5953410404624278,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,female,0.04203821656050955,0.6409479768786127,,,0.2808917197452229,0.9947052023121388,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,female,0.30347133757961786,0.05228901734104046,,,0.5423248407643313,0.4060462427745665,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,female,0.4476114649681529,0.7081040462427746,,,0.674203821656051,0.9661271676300579,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,stove,0.18915605095541396,0.042786127167630056,,,0.3882484076433121,0.3333526011560694,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,dining table,0.5771815286624205,0.15046242774566473,,,0.8859713375796178,0.3569479768786127,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,cat,0.4634235668789808,0.2522312138728324,,,0.5812420382165605,0.3790751445086705,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,frog,0.02531847133757962,0.4584971098265896,,,0.18694267515923568,0.5521965317919075,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,frog,0.1435828025477707,0.4606936416184971,,,0.2903980891719745,0.5586358381502889,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00030:Picture_1.jpg,frog,0.32536624203821657,0.472485549132948,,,0.4721815286624204,0.5843815028901734,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,boots,0.7192293233082707,0.16998867497168746,,,0.7815789473684209,0.24866364665911664,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,male,0.2231954887218045,0.3586523216308041,,,0.4901127819548872,0.6202604756511891,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,walnut,0.4417293233082707,0.8170101925254812,,,0.7862781954887218,0.970101925254813,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,cooking pot,0.12436090225563907,0.7308493771234429,,,0.2981203007518797,0.8861834654586637,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,female,0.12161654135338347,0.34344280860702153,,,0.2692669172932331,0.6329558323895811,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,walnut,0.5975187969924812,0.737836919592299,,,0.9420676691729324,0.8909173272933182,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,dog,0.04541353383458647,0.12287655719139295,,,0.38139097744360906,0.2505096262740657,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,male,0.5206766917293233,0.3669309173272933,,,0.75,0.638731596828992,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,male,0.34398496240601506,0.007927519818799545,,,0.6597744360902256,0.26160815402038506,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00026:Picture_1.jpg,chair,0.19156015037593985,0.0015515288788221972,,,0.3947556390977444,0.10627406568516423,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00025:Picture_1.jpg,hat,0.8050093109869647,0.15340071343638526,,,0.9528491620111732,0.2286325802615933,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00025:Picture_1.jpg,fish,0.15824953445065176,0.6342330558858502,,,0.4077281191806331,0.7492746730083234,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00025:Picture_1.jpg,male,0.1303538175046555,0.05826397146254459,,,0.3929236499068901,0.3579072532699168,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00025:Picture_1.jpg,male,0.7113594040968343,0.14744351961950058,,,0.9217877094972068,0.535077288941736,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00025:Picture_1.jpg,fishing rod,0.4354376163873371,0.3038525564803805,,,0.7472253258845437,0.5088585017835909,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00025:Picture_1.jpg,mill,0.668733705772812,0.6017835909631392,,,0.9782681564245812,0.9011890606420928,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,female,0.5190772128060264,0.18848904267589384,,,0.7331450094161959,0.4038062283737025,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,female,0.6075706214689266,0.5286274509803921,,,0.8216384180790961,0.790080738177624,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,male,0.7433145009416195,0.5296424452133794,,,0.8295480225988701,0.6130449826989619,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,female,0.6005649717514124,0.12948096885813148,,,0.8146327683615819,0.4359861591695502,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,door,0.02327683615819209,0.4401384083044983,,,0.2589453860640301,0.8381776239907728,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,male,0.8295856873822975,0.5275663206459054,,,0.915819209039548,0.7343021914648212,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,male,0.7748399246704332,0.1155363321799308,,,0.9084557438794728,0.3952133794694348,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,male,0.29741996233521656,0.15845444059976932,,,0.4888888888888889,0.4092272202998846,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00022:Picture_1.jpg,male,0.4952919020715631,0.6251441753171857,,,0.6892655367231638,0.928489042675894,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,bird,0.7725824175824175,0.465518018018018,,,1.0,0.5862612612612613,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,doll,0.6270879120879119,0.13277027027027027,,,0.7638278388278388,0.252240990990991,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,male,0.27472527472527475,0.5180180180180181,,,0.4816849816849817,0.8873873873873874,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,female,0.4975274725274725,0.04019144144144144,,,0.7759157509157508,0.4422184684684685,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,female,0.2216117216117216,0.04954954954954955,,,0.5201465201465202,0.43355855855855857,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,female,0.5503113553113553,0.5394144144144144,,,0.8767399267399268,0.9414414414414416,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00019:Picture_1.jpg,dog,0.015402930402930403,0.4174324324324325,,,0.2313003663003663,0.7197972972972974,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00015:Picture_1.jpg,barrel,0.6356844106463878,0.5276251455180443,,,1.0,0.7142956926658907,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00015:Picture_1.jpg,bird,0.2994106463878327,0.6640628637951105,,,0.4998098859315589,0.8852502910360884,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00015:Picture_1.jpg,boat,0.0,0.0,,,0.679277566539924,0.1818393480791618,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00015:Picture_1.jpg,bird,0.2446768060836501,0.6340395809080326,,,0.42581749049429657,0.8552270081490104,,
UNASSIGNED,gs://depth-286210/children_book_images/PRB01:000019775:00015:Picture_1.jpg,boat,0.6991634980988592,0.0,,,1.0,0.13277066356228173,,
